code,name,nameKana,hasWard,isWard
212016,岐阜市,ｷﾞﾌｼ,0,0
212024,大垣市,ｵｵｶﾞｷｼ,0,0
212032,高山市,ﾀｶﾔﾏｼ,0,0
212041,多治見市,ﾀｼﾞﾐｼ,0,0
212059,関市,ｾｷｼ,0,0
212067,中津川市,ﾅｶﾂｶﾞﾜｼ,0,0
212075,美濃市,ﾐﾉｼ,0,0
212083,瑞浪市,ﾐｽﾞﾅﾐｼ,0,0
212091,羽島市,ﾊｼﾏｼ,0,0
212105,恵那市,ｴﾅｼ,0,0
212113,美濃加茂市,ﾐﾉｶﾓｼ,0,0
212121,土岐市,ﾄｷｼ,0,0
212130,各務原市,ｶｶﾐｶﾞﾊﾗｼ,0,0
212148,可児市,ｶﾆｼ,0,0
212156,山県市,ﾔﾏｶﾞﾀｼ,0,0
212164,瑞穂市,ﾐｽﾞﾎｼ,0,0
212172,飛騨市,ﾋﾀﾞｼ,0,0
212181,本巣市,ﾓﾄｽｼ,0,0
212199,郡上市,ｸﾞｼﾞｮｳｼ,0,0
212202,下呂市,ｹﾞﾛｼ,0,0
212211,海津市,ｶｲﾂﾞｼ,0,0
213021,岐南町,ｷﾞﾅﾝﾁｮｳ,0,0
213039,笠松町,ｶｻﾏﾂﾁｮｳ,0,0
213411,養老町,ﾖｳﾛｳﾁｮｳ,0,0
213616,垂井町,ﾀﾙｲﾁｮｳ,0,0
213624,関ケ原町,ｾｷｶﾞﾊﾗﾁｮｳ,0,0
213811,神戸町,ｺﾞｳﾄﾞﾁｮｳ,0,0
213829,輪之内町,ﾜﾉｳﾁﾁｮｳ,0,0
213837,安八町,ｱﾝﾊﾟﾁﾁｮｳ,0,0
214019,揖斐川町,ｲﾋﾞｶﾞﾜﾁｮｳ,0,0
214035,大野町,ｵｵﾉﾁｮｳ,0,0
214043,池田町,ｲｹﾀﾞﾁｮｳ,0,0
214213,北方町,ｷﾀｶﾞﾀﾁｮｳ,0,0
215015,坂祝町,ｻｶﾎｷﾞﾁｮｳ,0,0
215023,富加町,ﾄﾐｶﾁｮｳ,0,0
215031,川辺町,ｶﾜﾍﾞﾁｮｳ,0,0
215040,七宗町,ﾋﾁｿｳﾁｮｳ,0,0
215058,八百津町,ﾔｵﾂﾁｮｳ,0,0
215066,白川町,ｼﾗｶﾜﾁｮｳ,0,0
215074,東白川村,ﾋｶﾞｼｼﾗｶﾜﾑﾗ,0,0
215210,御嵩町,ﾐﾀｹﾁｮｳ,0,0
216046,白川村,ｼﾗｶﾜﾑﾗ,0,0
