code,name,nameKana,hasWard,isWard
221007,静岡市,ｼｽﾞｵｶｼ,1,0
221015,静岡市葵区,ｼｽﾞｵｶｼｱｵｲｸ,0,1
221023,静岡市駿河区,ｼｽﾞｵｶｼｽﾙｶﾞｸ,0,1
221031,静岡市清水区,ｼｽﾞｵｶｼｼﾐｽﾞｸ,0,1
221309,浜松市,ﾊﾏﾏﾂｼ,1,0
221384,浜松市中央区,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,0,1
221392,浜松市浜名区,ﾊﾏﾏﾂｼﾊﾏﾅｸ,0,1
221406,浜松市天竜区,ﾊﾏﾏﾂｼﾃﾝﾘｭｳｸ,0,1
222038,沼津市,ﾇﾏﾂﾞｼ,0,0
222054,熱海市,ｱﾀﾐｼ,0,0
222062,三島市,ﾐｼﾏｼ,0,0
222071,富士宮市,ﾌｼﾞﾉﾐﾔｼ,0,0
222089,伊東市,ｲﾄｳｼ,0,0
222097,島田市,ｼﾏﾀﾞｼ,0,0
222101,富士市,ﾌｼﾞｼ,0,0
222119,磐田市,ｲﾜﾀｼ,0,0
222127,焼津市,ﾔｲﾂﾞｼ,0,0
222135,掛川市,ｶｹｶﾞﾜｼ,0,0
222143,藤枝市,ﾌｼﾞｴﾀﾞｼ,0,0
222151,御殿場市,ｺﾞﾃﾝﾊﾞｼ,0,0
222160,袋井市,ﾌｸﾛｲｼ,0,0
222194,下田市,ｼﾓﾀﾞｼ,0,0
222208,裾野市,ｽｿﾉｼ,0,0
222216,湖西市,ｺｻｲｼ,0,0
222224,伊豆市,ｲｽﾞｼ,0,0
222232,御前崎市,ｵﾏｴｻﾞｷｼ,0,0
222241,菊川市,ｷｸｶﾞﾜｼ,0,0
222259,伊豆の国市,ｲｽﾞﾉｸﾆｼ,0,0
222267,牧之原市,ﾏｷﾉﾊﾗｼ,0,0
223018,東伊豆町,ﾋｶﾞｼｲｽﾞﾁｮｳ,0,0
223026,河津町,ｶﾜﾂﾞﾁｮｳ,0,0
223042,南伊豆町,ﾐﾅﾐｲｽﾞﾁｮｳ,0,0
223051,松崎町,ﾏﾂｻﾞｷﾁｮｳ,0,0
223069,西伊豆町,ﾆｼｲｽﾞﾁｮｳ,0,0
223255,函南町,ｶﾝﾅﾐﾁｮｳ,0,0
223417,清水町,ｼﾐｽﾞﾁｮｳ,0,0
223425,長泉町,ﾅｶﾞｲｽﾞﾐﾁｮｳ,0,0
223441,小山町,ｵﾔﾏﾁｮｳ,0,0
224243,吉田町,ﾖｼﾀﾞﾁｮｳ,0,0
224294,川根本町,ｶﾜﾈﾎﾝﾁｮｳ,0,0
224618,森町,ﾓﾘﾏﾁ,0,0
