code,name,nameKana,hasWard,isWard
422011,長崎市,ﾅｶﾞｻｷｼ,0,0
422029,佐世保市,ｻｾﾎﾞｼ,0,0
422037,島原市,ｼﾏﾊﾞﾗｼ,0,0
422045,諫早市,ｲｻﾊﾔｼ,0,0
422053,大村市,ｵｵﾑﾗｼ,0,0
422070,平戸市,ﾋﾗﾄﾞｼ,0,0
422088,松浦市,ﾏﾂｳﾗｼ,0,0
422096,対馬市,ﾂｼﾏｼ,0,0
422100,壱岐市,ｲｷｼ,0,0
422118,五島市,ｺﾞﾄｳｼ,0,0
422126,西海市,ｻｲｶｲｼ,0,0
422134,雲仙市,ｳﾝｾﾞﾝｼ,0,0
422142,南島原市,ﾐﾅﾐｼﾏﾊﾞﾗｼ,0,0
423076,長与町,ﾅｶﾞﾖﾁｮｳ,0,0
423084,時津町,ﾄｷﾞﾂﾁｮｳ,0,0
423211,東彼杵町,ﾋｶﾞｼｿﾉｷﾞﾁｮｳ,0,0
423220,川棚町,ｶﾜﾀﾅﾁｮｳ,0,0
423238,波佐見町,ﾊｻﾐﾁｮｳ,0,0
423831,小値賀町,ｵﾁﾞｶﾁｮｳ,0,0
423912,佐々町,ｻｻﾞﾁｮｳ,0,0
424111,新上五島町,ｼﾝｶﾐｺﾞﾄｳﾁｮｳ,0,0
