code,name,nameKana,hasWard,isWard
41009,仙台市,ｾﾝﾀﾞｲｼ,1,0
41017,仙台市青葉区,ｾﾝﾀﾞｲｼｱｵﾊﾞｸ,0,1
41025,仙台市宮城野区,ｾﾝﾀﾞｲｼﾐﾔｷﾞﾉｸ,0,1
41033,仙台市若林区,ｾﾝﾀﾞｲｼﾜｶﾊﾞﾔｼｸ,0,1
41041,仙台市太白区,ｾﾝﾀﾞｲｼﾀｲﾊｸｸ,0,1
41050,仙台市泉区,ｾﾝﾀﾞｲｼｲｽﾞﾐｸ,0,1
42021,石巻市,ｲｼﾉﾏｷｼ,0,0
42030,塩竈市,ｼｵｶﾞﾏｼ,0,0
42056,気仙沼市,ｹｾﾝﾇﾏｼ,0,0
42064,白石市,ｼﾛｲｼｼ,0,0
42072,名取市,ﾅﾄﾘｼ,0,0
42081,角田市,ｶｸﾀﾞｼ,0,0
42099,多賀城市,ﾀｶﾞｼﾞｮｳｼ,0,0
42111,岩沼市,ｲﾜﾇﾏｼ,0,0
42129,登米市,ﾄﾒｼ,0,0
42137,栗原市,ｸﾘﾊﾗｼ,0,0
42145,東松島市,ﾋｶﾞｼﾏﾂｼﾏｼ,0,0
42153,大崎市,ｵｵｻｷｼ,0,0
42161,富谷市,ﾄﾐﾔｼ,0,0
43010,蔵王町,ｻﾞｵｳﾏﾁ,0,0
43028,七ヶ宿町,ｼﾁｶｼｭｸﾏﾁ,0,0
43214,大河原町,ｵｵｶﾞﾜﾗﾏﾁ,0,0
43222,村田町,ﾑﾗﾀﾏﾁ,0,0
43231,柴田町,ｼﾊﾞﾀﾏﾁ,0,0
43249,川崎町,ｶﾜｻｷﾏﾁ,0,0
43419,丸森町,ﾏﾙﾓﾘﾏﾁ,0,0
43613,亘理町,ﾜﾀﾘﾁｮｳ,0,0
43621,山元町,ﾔﾏﾓﾄﾁｮｳ,0,0
44016,松島町,ﾏﾂｼﾏﾏﾁ,0,0
44041,七ヶ浜町,ｼﾁｶﾞﾊﾏﾏﾁ,0,0
44067,利府町,ﾘﾌﾁｮｳ,0,0
44211,大和町,ﾀｲﾜﾁｮｳ,0,0
44229,大郷町,ｵｵｻﾄﾁｮｳ,0,0
44245,大衡村,ｵｵﾋﾗﾑﾗ,0,0
44440,色麻町,ｼｶﾏﾁｮｳ,0,0
44458,加美町,ｶﾐﾏﾁ,0,0
45012,涌谷町,ﾜｸﾔﾁｮｳ,0,0
45055,美里町,ﾐｻﾄﾏﾁ,0,0
45811,女川町,ｵﾅｶﾞﾜﾁｮｳ,0,0
46060,南三陸町,ﾐﾅﾐｻﾝﾘｸﾁｮｳ,0,0
