code,name,nameKana,hasWard,isWard
392014,高知市,ｺｳﾁｼ,0,0
392022,室戸市,ﾑﾛﾄｼ,0,0
392031,安芸市,ｱｷｼ,0,0
392049,南国市,ﾅﾝｺｸｼ,0,0
392057,土佐市,ﾄｻｼ,0,0
392065,須崎市,ｽｻｷｼ,0,0
392081,宿毛市,ｽｸﾓｼ,0,0
392090,土佐清水市,ﾄｻｼﾐｽﾞｼ,0,0
392103,四万十市,ｼﾏﾝﾄｼ,0,0
392111,香南市,ｺｳﾅﾝｼ,0,0
392120,香美市,ｶﾐｼ,0,0
393011,東洋町,ﾄｳﾖｳﾁｮｳ,0,0
393029,奈半利町,ﾅﾊﾘﾁｮｳ,0,0
393037,田野町,ﾀﾉﾁｮｳ,0,0
393045,安田町,ﾔｽﾀﾞﾁｮｳ,0,0
393053,北川村,ｷﾀｶﾞﾜﾑﾗ,0,0
393061,馬路村,ｳﾏｼﾞﾑﾗ,0,0
393070,芸西村,ｹﾞｲｾｲﾑﾗ,0,0
393410,本山町,ﾓﾄﾔﾏﾁｮｳ,0,0
393444,大豊町,ｵｵﾄﾖﾁｮｳ,0,0
393631,土佐町,ﾄｻﾁｮｳ,0,0
393649,大川村,ｵｵｶﾜﾑﾗ,0,0
393860,いの町,ｲﾉﾁｮｳ,0,0
393878,仁淀川町,ﾆﾖﾄﾞｶﾞﾜﾁｮｳ,0,0
394017,中土佐町,ﾅｶﾄｻﾁｮｳ,0,0
394025,佐川町,ｻｶﾜﾁｮｳ,0,0
394033,越知町,ｵﾁﾁｮｳ,0,0
394050,梼原町,ﾕｽﾊﾗﾁｮｳ,0,0
394106,日高村,ﾋﾀﾞｶﾑﾗ,0,0
394114,津野町,ﾂﾉﾁｮｳ,0,0
394122,四万十町,ｼﾏﾝﾄﾁｮｳ,0,0
394246,大月町,ｵｵﾂｷﾁｮｳ,0,0
394271,三原村,ﾐﾊﾗﾑﾗ,0,0
394289,黒潮町,ｸﾛｼｵﾁｮｳ,0,0
