code,name,nameKana,hasWard,isWard
32018,盛岡市,ﾓﾘｵｶｼ,0,0
32026,宮古市,ﾐﾔｺｼ,0,0
32034,大船渡市,ｵｵﾌﾅﾄｼ,0,0
32051,花巻市,ﾊﾅﾏｷｼ,0,0
32069,北上市,ｷﾀｶﾐｼ,0,0
32077,久慈市,ｸｼﾞｼ,0,0
32085,遠野市,ﾄｵﾉｼ,0,0
32093,一関市,ｲﾁﾉｾｷｼ,0,0
32107,陸前高田市,ﾘｸｾﾞﾝﾀｶﾀｼ,0,0
32115,釜石市,ｶﾏｲｼｼ,0,0
32131,二戸市,ﾆﾉﾍｼ,0,0
32140,八幡平市,ﾊﾁﾏﾝﾀｲｼ,0,0
32158,奥州市,ｵｳｼｭｳｼ,0,0
32166,滝沢市,ﾀｷｻﾞﾜｼ,0,0
33014,雫石町,ｼｽﾞｸｲｼﾁｮｳ,0,0
33022,葛巻町,ｸｽﾞﾏｷﾏﾁ,0,0
33031,岩手町,ｲﾜﾃﾏﾁ,0,0
33219,紫波町,ｼﾜﾁｮｳ,0,0
33227,矢巾町,ﾔﾊﾊﾞﾁｮｳ,0,0
33669,西和賀町,ﾆｼﾜｶﾞﾏﾁ,0,0
33812,金ケ崎町,ｶﾈｶﾞｻｷﾁｮｳ,0,0
34029,平泉町,ﾋﾗｲｽﾞﾐﾁｮｳ,0,0
34410,住田町,ｽﾐﾀﾁｮｳ,0,0
34614,大槌町,ｵｵﾂﾁﾁｮｳ,0,0
34827,山田町,ﾔﾏﾀﾞﾏﾁ,0,0
34835,岩泉町,ｲﾜｲｽﾞﾐﾁｮｳ,0,0
34843,田野畑村,ﾀﾉﾊﾀﾑﾗ,0,0
34851,普代村,ﾌﾀﾞｲﾑﾗ,0,0
35017,軽米町,ｶﾙﾏｲﾏﾁ,0,0
35033,野田村,ﾉﾀﾞﾑﾗ,0,0
35068,九戸村,ｸﾉﾍﾑﾗ,0,0
35076,洋野町,ﾋﾛﾉﾁｮｳ,0,0
35246,一戸町,ｲﾁﾉﾍﾏﾁ,0,0
