code,name,nameKana,hasWard,isWard
401005,北九州市,ｷﾀｷｭｳｼｭｳｼ,1,0
401013,北九州市門司区,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,0,1
401030,北九州市若松区,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,0,1
401056,北九州市戸畑区,ｷﾀｷｭｳｼｭｳｼﾄﾊﾞﾀｸ,0,1
401064,北九州市小倉北区,ｷﾀｷｭｳｼｭｳｼｺｸﾗｷﾀｸ,0,1
401072,北九州市小倉南区,ｷﾀｷｭｳｼｭｳｼｺｸﾗﾐﾅﾐｸ,0,1
401081,北九州市八幡東区,ｷﾀｷｭｳｼｭｳｼﾔﾊﾀﾋｶﾞｼｸ,0,1
401099,北九州市八幡西区,ｷﾀｷｭｳｼｭｳｼﾔﾊﾀﾆｼｸ,0,1
401307,福岡市,ﾌｸｵｶｼ,1,0
401315,福岡市東区,ﾌｸｵｶｼﾋｶﾞｼｸ,0,1
401323,福岡市博多区,ﾌｸｵｶｼﾊｶﾀｸ,0,1
401331,福岡市中央区,ﾌｸｵｶｼﾁｭｳｵｳｸ,0,1
401340,福岡市南区,ﾌｸｵｶｼﾐﾅﾐｸ,0,1
401358,福岡市西区,ﾌｸｵｶｼﾆｼｸ,0,1
401366,福岡市城南区,ﾌｸｵｶｼｼﾞｮｳﾅﾝｸ,0,1
401374,福岡市早良区,ﾌｸｵｶｼｻﾜﾗｸ,0,1
402028,大牟田市,ｵｵﾑﾀｼ,0,0
402036,久留米市,ｸﾙﾒｼ,0,0
402044,直方市,ﾉｵｶﾞﾀｼ,0,0
402052,飯塚市,ｲｲﾂﾞｶｼ,0,0
402061,田川市,ﾀｶﾞﾜｼ,0,0
402079,柳川市,ﾔﾅｶﾞﾜｼ,0,0
402109,八女市,ﾔﾒｼ,0,0
402117,筑後市,ﾁｸｺﾞｼ,0,0
402125,大川市,ｵｵｶﾜｼ,0,0
402133,行橋市,ﾕｸﾊｼｼ,0,0
402141,豊前市,ﾌﾞｾﾞﾝｼ,0,0
402150,中間市,ﾅｶﾏｼ,0,0
402168,小郡市,ｵｺﾞｵﾘｼ,0,0
402176,筑紫野市,ﾁｸｼﾉｼ,0,0
402184,春日市,ｶｽｶﾞｼ,0,0
402192,大野城市,ｵｵﾉｼﾞｮｳｼ,0,0
402206,宗像市,ﾑﾅｶﾀｼ,0,0
402214,太宰府市,ﾀﾞｻﾞｲﾌｼ,0,0
402231,古賀市,ｺｶﾞｼ,0,0
402249,福津市,ﾌｸﾂｼ,0,0
402257,うきは市,ｳｷﾊｼ,0,0
402265,宮若市,ﾐﾔﾜｶｼ,0,0
402273,嘉麻市,ｶﾏｼ,0,0
402281,朝倉市,ｱｻｸﾗｼ,0,0
402290,みやま市,ﾐﾔﾏｼ,0,0
402303,糸島市,ｲﾄｼﾏｼ,0,0
402311,那珂川市,ﾅｶｶﾞﾜｼ,0,0
403415,宇美町,ｳﾐﾏﾁ,0,0
403423,篠栗町,ｻｻｸﾞﾘﾏﾁ,0,0
403431,志免町,ｼﾒﾏﾁ,0,0
403440,須恵町,ｽｴﾏﾁ,0,0
403458,新宮町,ｼﾝｸﾞｳﾏﾁ,0,0
403482,久山町,ﾋｻﾔﾏﾏﾁ,0,0
403491,粕屋町,ｶｽﾔﾏﾁ,0,0
403814,芦屋町,ｱｼﾔﾏﾁ,0,0
403822,水巻町,ﾐｽﾞﾏｷﾏﾁ,0,0
403831,岡垣町,ｵｶｶﾞｷﾏﾁ,0,0
403849,遠賀町,ｵﾝｶﾞﾁｮｳ,0,0
404012,小竹町,ｺﾀｹﾏﾁ,0,0
404021,鞍手町,ｸﾗﾃﾏﾁ,0,0
404217,桂川町,ｹｲｾﾝﾏﾁ,0,0
404471,筑前町,ﾁｸｾﾞﾝﾏﾁ,0,0
404489,東峰村,ﾄｳﾎｳﾑﾗ,0,0
405035,大刀洗町,ﾀﾁｱﾗｲﾏﾁ,0,0
405221,大木町,ｵｵｷﾏﾁ,0,0
405442,広川町,ﾋﾛｶﾜﾏﾁ,0,0
406015,香春町,ｶﾜﾗﾏﾁ,0,0
406023,添田町,ｿｴﾀﾞﾏﾁ,0,0
406040,糸田町,ｲﾄﾀﾞﾏﾁ,0,0
406058,川崎町,ｶﾜｻｷﾏﾁ,0,0
406082,大任町,ｵｵﾄｳﾏﾁ,0,0
406091,赤村,ｱｶﾑﾗ,0,0
406104,福智町,ﾌｸﾁﾏﾁ,0,0
406210,苅田町,ｶﾝﾀﾞﾏﾁ,0,0
406252,みやこ町,ﾐﾔｺﾏﾁ,0,0
406422,吉富町,ﾖｼﾄﾐﾏﾁ,0,0
406465,上毛町,ｺｳｹﾞﾏﾁ,0,0
406473,築上町,ﾁｸｼﾞｮｳﾏﾁ,0,0
