code,name,nameKana,hasWard,isWard
131016,千代田区,ﾁﾖﾀﾞｸ,0,0
131024,中央区,ﾁｭｳｵｳｸ,0,0
131032,港区,ﾐﾅﾄｸ,0,0
131041,新宿区,ｼﾝｼﾞｭｸｸ,0,0
131059,文京区,ﾌﾞﾝｷｮｳｸ,0,0
131067,台東区,ﾀｲﾄｳｸ,0,0
131075,墨田区,ｽﾐﾀﾞｸ,0,0
131083,江東区,ｺｳﾄｳｸ,0,0
131091,品川区,ｼﾅｶﾞﾜｸ,0,0
131105,目黒区,ﾒｸﾞﾛｸ,0,0
131113,大田区,ｵｵﾀｸ,0,0
131121,世田谷区,ｾﾀｶﾞﾔｸ,0,0
131130,渋谷区,ｼﾌﾞﾔｸ,0,0
131148,中野区,ﾅｶﾉｸ,0,0
131156,杉並区,ｽｷﾞﾅﾐｸ,0,0
131164,豊島区,ﾄｼﾏｸ,0,0
131172,北区,ｷﾀｸ,0,0
131181,荒川区,ｱﾗｶﾜｸ,0,0
131199,板橋区,ｲﾀﾊﾞｼｸ,0,0
131202,練馬区,ﾈﾘﾏｸ,0,0
131211,足立区,ｱﾀﾞﾁｸ,0,0
131229,葛飾区,ｶﾂｼｶｸ,0,0
131237,江戸川区,ｴﾄﾞｶﾞﾜｸ,0,0
132012,八王子市,ﾊﾁｵｳｼﾞｼ,0,0
132021,立川市,ﾀﾁｶﾜｼ,0,0
132039,武蔵野市,ﾑｻｼﾉｼ,0,0
132047,三鷹市,ﾐﾀｶｼ,0,0
132055,青梅市,ｵｳﾒｼ,0,0
132063,府中市,ﾌﾁｭｳｼ,0,0
132071,昭島市,ｱｷｼﾏｼ,0,0
132080,調布市,ﾁｮｳﾌｼ,0,0
132098,町田市,ﾏﾁﾀﾞｼ,0,0
132101,小金井市,ｺｶﾞﾈｲｼ,0,0
132110,小平市,ｺﾀﾞｲﾗｼ,0,0
132128,日野市,ﾋﾉｼ,0,0
132136,東村山市,ﾋｶﾞｼﾑﾗﾔﾏｼ,0,0
132144,国分寺市,ｺｸﾌﾞﾝｼﾞｼ,0,0
132152,国立市,ｸﾆﾀﾁｼ,0,0
132187,福生市,ﾌｯｻｼ,0,0
132195,狛江市,ｺﾏｴｼ,0,0
132209,東大和市,ﾋｶﾞｼﾔﾏﾄｼ,0,0
132217,清瀬市,ｷﾖｾｼ,0,0
132225,東久留米市,ﾋｶﾞｼｸﾙﾒｼ,0,0
132233,武蔵村山市,ﾑｻｼﾑﾗﾔﾏｼ,0,0
132241,多摩市,ﾀﾏｼ,0,0
132250,稲城市,ｲﾅｷﾞｼ,0,0
132276,羽村市,ﾊﾑﾗｼ,0,0
132284,あきる野市,ｱｷﾙﾉｼ,0,0
132292,西東京市,ﾆｼﾄｳｷｮｳｼ,0,0
133035,瑞穂町,ﾐｽﾞﾎﾏﾁ,0,0
133051,日の出町,ﾋﾉﾃﾞﾏﾁ,0,0
133078,檜原村,ﾋﾉﾊﾗﾑﾗ,0,0
133086,奥多摩町,ｵｸﾀﾏﾏﾁ,0,0
133612,大島町,ｵｵｼﾏﾏﾁ,0,0
133621,利島村,ﾄｼﾏﾑﾗ,0,0
133639,新島村,ﾆｲｼﾞﾏﾑﾗ,0,0
133647,神津島村,ｺｳﾂﾞｼﾏﾑﾗ,0,0
133817,三宅村,ﾐﾔｹﾑﾗ,0,0
133825,御蔵島村,ﾐｸﾗｼﾞﾏﾑﾗ,0,0
134015,八丈町,ﾊﾁｼﾞｮｳﾏﾁ,0,0
134023,青ヶ島村,ｱｵｶﾞｼﾏﾑﾗ,0,0
134210,小笠原村,ｵｶﾞｻﾜﾗﾑﾗ,0,0
