code,name,nameKana,hasWard,isWard
261009,京都市,ｷｮｳﾄｼ,1,0
261017,京都市北区,ｷｮｳﾄｼｷﾀｸ,0,1
261025,京都市上京区,ｷｮｳﾄｼｶﾐｷﾞｮｳｸ,0,1
261033,京都市左京区,ｷｮｳﾄｼｻｷｮｳｸ,0,1
261041,京都市中京区,ｷｮｳﾄｼﾅｶｷﾞｮｳｸ,0,1
261050,京都市東山区,ｷｮｳﾄｼﾋｶﾞｼﾔﾏｸ,0,1
261068,京都市下京区,ｷｮｳﾄｼｼﾓｷﾞｮｳｸ,0,1
261076,京都市南区,ｷｮｳﾄｼﾐﾅﾐｸ,0,1
261084,京都市右京区,ｷｮｳﾄｼｳｷｮｳｸ,0,1
261092,京都市伏見区,ｷｮｳﾄｼﾌｼﾐｸ,0,1
261106,京都市山科区,ｷｮｳﾄｼﾔﾏｼﾅｸ,0,1
261114,京都市西京区,ｷｮｳﾄｼﾆｼｷｮｳｸ,0,1
262013,福知山市,ﾌｸﾁﾔﾏｼ,0,0
262021,舞鶴市,ﾏｲﾂﾞﾙｼ,0,0
262030,綾部市,ｱﾔﾍﾞｼ,0,0
262048,宇治市,ｳｼﾞｼ,0,0
262056,宮津市,ﾐﾔﾂﾞｼ,0,0
262064,亀岡市,ｶﾒｵｶｼ,0,0
262072,城陽市,ｼﾞｮｳﾖｳｼ,0,0
262081,向日市,ﾑｺｳｼ,0,0
262099,長岡京市,ﾅｶﾞｵｶｷｮｳｼ,0,0
262102,八幡市,ﾔﾜﾀｼ,0,0
262111,京田辺市,ｷｮｳﾀﾅﾍﾞｼ,0,0
262129,京丹後市,ｷｮｳﾀﾝｺﾞｼ,0,0
262137,南丹市,ﾅﾝﾀﾝｼ,0,0
262145,木津川市,ｷﾂﾞｶﾞﾜｼ,0,0
263036,大山崎町,ｵｵﾔﾏｻﾞｷﾁｮｳ,0,0
263222,久御山町,ｸﾐﾔﾏﾁｮｳ,0,0
263435,井手町,ｲﾃﾞﾁｮｳ,0,0
263443,宇治田原町,ｳｼﾞﾀﾜﾗﾁｮｳ,0,0
263648,笠置町,ｶｻｷﾞﾁｮｳ,0,0
263656,和束町,ﾜﾂﾞｶﾁｮｳ,0,0
263664,精華町,ｾｲｶﾁｮｳ,0,0
263672,南山城村,ﾐﾅﾐﾔﾏｼﾛﾑﾗ,0,0
264075,京丹波町,ｷｮｳﾀﾝﾊﾞﾁｮｳ,0,0
264636,伊根町,ｲﾈﾁｮｳ,0,0
264652,与謝野町,ﾖｻﾉﾁｮｳ,0,0
