code,name,nameKana,hasWard,isWard
452017,宮崎市,ﾐﾔｻﾞｷｼ,0,0
452025,都城市,ﾐﾔｺﾉｼﾞｮｳｼ,0,0
452033,延岡市,ﾉﾍﾞｵｶｼ,0,0
452041,日南市,ﾆﾁﾅﾝｼ,0,0
452050,小林市,ｺﾊﾞﾔｼｼ,0,0
452068,日向市,ﾋｭｳｶﾞｼ,0,0
452076,串間市,ｸｼﾏｼ,0,0
452084,西都市,ｻｲﾄｼ,0,0
452092,えびの市,ｴﾋﾞﾉｼ,0,0
453412,三股町,ﾐﾏﾀﾁｮｳ,0,0
453617,高原町,ﾀｶﾊﾙﾁｮｳ,0,0
453820,国富町,ｸﾆﾄﾐﾁｮｳ,0,0
453838,綾町,ｱﾔﾁｮｳ,0,0
454010,高鍋町,ﾀｶﾅﾍﾞﾁｮｳ,0,0
454028,新富町,ｼﾝﾄﾐﾁｮｳ,0,0
454036,西米良村,ﾆｼﾒﾗｿﾝ,0,0
454044,木城町,ｷｼﾞｮｳﾁｮｳ,0,0
454052,川南町,ｶﾜﾐﾅﾐﾁｮｳ,0,0
454061,都農町,ﾂﾉﾁｮｳ,0,0
454214,門川町,ｶﾄﾞｶﾞﾜﾁｮｳ,0,0
454290,諸塚村,ﾓﾛﾂｶｿﾝ,0,0
454303,椎葉村,ｼｲﾊﾞｿﾝ,0,0
454311,美郷町,ﾐｻﾄﾁｮｳ,0,0
454419,高千穂町,ﾀｶﾁﾎﾁｮｳ,0,0
454427,日之影町,ﾋﾉｶｹﾞﾁｮｳ,0,0
454435,五ヶ瀬町,ｺﾞｶｾﾁｮｳ,0,0
