code,name,nameKana,hasWard,isWard
62014,山形市,ﾔﾏｶﾞﾀｼ,0,0
62022,米沢市,ﾖﾈｻﾞﾜｼ,0,0
62031,鶴岡市,ﾂﾙｵｶｼ,0,0
62049,酒田市,ｻｶﾀｼ,0,0
62057,新庄市,ｼﾝｼﾞｮｳｼ,0,0
62065,寒河江市,ｻｶﾞｴｼ,0,0
62073,上山市,ｶﾐﾉﾔﾏｼ,0,0
62081,村山市,ﾑﾗﾔﾏｼ,0,0
62090,長井市,ﾅｶﾞｲｼ,0,0
62103,天童市,ﾃﾝﾄﾞｳｼ,0,0
62111,東根市,ﾋｶﾞｼﾈｼ,0,0
62120,尾花沢市,ｵﾊﾞﾅｻﾞﾜｼ,0,0
62138,南陽市,ﾅﾝﾖｳｼ,0,0
63011,山辺町,ﾔﾏﾉﾍﾞﾏﾁ,0,0
63029,中山町,ﾅｶﾔﾏﾏﾁ,0,0
63215,河北町,ｶﾎｸﾁｮｳ,0,0
63223,西川町,ﾆｼｶﾜﾏﾁ,0,0
63231,朝日町,ｱｻﾋﾏﾁ,0,0
63240,大江町,ｵｵｴﾏﾁ,0,0
63410,大石田町,ｵｵｲｼﾀﾞﾏﾁ,0,0
63614,金山町,ｶﾈﾔﾏﾏﾁ,0,0
63622,最上町,ﾓｶﾞﾐﾏﾁ,0,0
63631,舟形町,ﾌﾅｶﾞﾀﾏﾁ,0,0
63649,真室川町,ﾏﾑﾛｶﾞﾜﾏﾁ,0,0
63657,大蔵村,ｵｵｸﾗﾑﾗ,0,0
63665,鮭川村,ｻｹｶﾞﾜﾑﾗ,0,0
63673,戸沢村,ﾄｻﾞﾜﾑﾗ,0,0
63819,高畠町,ﾀｶﾊﾀﾏﾁ,0,0
63827,川西町,ｶﾜﾆｼﾏﾁ,0,0
64017,小国町,ｵｸﾞﾆﾏﾁ,0,0
64025,白鷹町,ｼﾗﾀｶﾏﾁ,0,0
64033,飯豊町,ｲｲﾃﾞﾏﾁ,0,0
64262,三川町,ﾐｶﾜﾏﾁ,0,0
64289,庄内町,ｼﾖｳﾅｲﾏﾁ,0,0
64611,遊佐町,ﾕｻﾞﾏﾁ,0,0
